284	0.326033181
285	-2.54167945
286	0.685406128
287	-2.04899149
288	-2.20471281
289	-0.891750062
290	-0.319605487
291	0.475808911
292	0.560492258
293	0.333821984
294	2.33803121
295	0.569218255
296	1.1278815
297	0.401274364
298	-0.0918730387
299	2.14864689
300	-0.374526227
301	-0.0828593723
302	-0.0841309992
303	-1.31590927
304	0.403836634
305	-0.951570941
306	0.423931102
307	0.266817939
308	-0.892040637
309	-0.546412744
310	-0.225652623
311	2.94113927
312	-0.570989658
313	-2.42037087
314	-0.821726698
315	0.811186388
316	1.08497144
317	-0.0545329288
318	-1.38411696
319	2.27725595
320	-0.478232827
321	0.769659646
322	2.39533647
323	0.0422040525
324	1.06229782
325	-0.395747206
326	0.12218412
327	0.00566613515
328	0.831649477
329	0.731985981
330	0.376170101
331	1.53802723
332	1.10002281
333	-1.09653764
334	0.502791131
335	-1.43458135
336	-2.3403763
337	0.587334467
338	0.937951575
339	-0.0582973518
340	1.22195358
341	-0.453050121
342	-0.485542421
343	1.50016129
344	1.36963179
345	-0.953055359
346	0.33910237
347	0.67395279
348	-0.911159544
349	0.834698207
350	0.422160286
351	-1.27273804
352	-1.00549078
353	-0.964377596
354	-0.466674745
355	0.296845967
356	-0.270751821
357	1.24240917
358	0.166539422
359	-0.177636065
360	-0.909078926
361	0.812957523
362	-0.440174154
363	-0.543637382
364	-0.840992933
365	0.872850578
366	-1.10533624
367	-0.58278643
368	0.352027705
369	-1.40690296
370	-1.202444
371	0.00937886016
372	-3.27316907
373	1.5876209
374	-1.13376599
375	-0.260119358
376	-0.0943273934
377	0.178033199
378	-0.650526831
379	0.153977516
380	-0.959104139
381	-1.21627639
382	1.63927848
383	-0.550491548
384	1.16994273
385	1.19739619
386	0.224894827
387	-0.450818197
388	-0.295505351
389	3.0642668
390	-0.943937477
391	0.61037067
392	0.334228462
393	0.0956612152
394	0.276299179
395	-0.552928003
396	-1.11914021
397	-1.47919127
398	-1.09090356
399	0.492831119
400	2.40820887
401	-0.331001477
402	0.938859244
403	1.43819455
404	-0.581772277
405	1.30661993
406	0.889684169
407	-1.16577778
408	-0.614595992
409	-0.283580113
410	0.499336552
411	-1.11602984
412	1.01116889
413	-0.535701164
414	-0.0333390506
415	0.277016806
416	0.504305534
417	-0.351579674
418	1.27762688
419	-1.00311371
420	-0.43145506
421	0.637960174
422	0.0420837939
423	-0.267264435
424	-0.485223142
425	-0.362581935
426	0.708191095
427	0.295012319
428	0.570305523
429	0.542504281
430	0.5559867
431	0.357459176
432	-0.568447405
433	-1.0489479
434	2.04713953
435	0.0188515239
436	-0.299121252
437	-0.823157014
438	1.76166566
439	1.63298934
440	-0.932938548
441	-0.789489757
442	-2.6137477
443	-0.103545434
444	-0.11778696
445	-0.767990525
446	-0.699618546
447	-1.30991338
448	0.320479816
449	-0.787402961
450	0.898302601
451	0.6025166
452	-0.881727199
453	0.590793411
454	0.380213787
455	-0.0981729268
456	0.254344544
457	0.399270502
458	0.421716264
459	0.0843942127
460	-0.83975713
461	1.31217654
462	1.17849622
463	1.42940126
464	0.131383804
465	0.949284792
466	1.36084623
467	-0.076854332
468	-0.0570282637
469	0.581351663
470	-1.79708993
471	1.66561289
472	2.1751206
473	0.269264416
474	-1.25374383
475	1.11225073
476	-0.116678152
477	0.372088704
478	0.543481403
479	-0.0437620155
480	-1.34257176
481	1.20663549
482	-1.18207812
483	0.918933709
484	-0.727054081
485	-0.405744888
486	-0.90698689
487	0.268857195
488	0.643483399
489	0.0738401556
490	0.139797985
491	-0.144469229
492	-1.08546763
493	-0.45223967
494	0.367705
495	0.493782158
496	-0.294678616
497	-1.82509555
498	-0.631286327
499	-1.14634613
500	-1.13080972
501	0.506004253
502	-0.911404995
503	-1.12531611
504	-1.94726519
505	-1.03967419
506	-0.183128064
507	-0.453479694
508	-1.24949989
509	0.398339453
510	-0.574015193
511	0.139035411
512	0.183403288
513	-0.794440942
514	1.03266703
515	-0.163643915
516	0.576542079
517	-1.11922502
518	0.103391577
519	-0.03073795
520	0.226336446
521	-0.482792542
522	1.25321169
523	-0.0605855862
524	1.01729427
525	0.520687034
526	0.778810255
527	0.295924806
528	-0.912995882
529	1.83433017
530	2.28757154
531	0.329996418
532	0.0469610119
533	0.240964616
534	-1.96323321
535	-0.450116298
536	1.57677706
537	1.87192986
538	0.0192828183
539	1.13808385
540	0.903504518
541	0.220443403
542	-1.27940449
543	1.112507
544	-1.34027717
545	-1.77837106
546	-0.321043561
547	-0.144298821
548	0.925564295
549	0.556575396
550	0.424798277
551	-2.05135106
552	-0.183300455
553	1.86250851
554	-1.22379137
555	-0.168399772
556	-0.360828374
557	-0.21812287
558	-0.576373792
559	-0.0692208728
560	-0.410206655
561	-1.18537335
562	-0.720282628
563	0.841270484
564	-0.748088203
565	-0.0619928249
566	-0.563602569
567	0.720689481
568	-0.105531274
569	-2.18659779
570	-1.52900285
571	1.49833042
572	-1.31595728
573	-0.113432052
574	-0.485582931
575	-1.37011947
576	-0.587694956
577	-0.305786839
578	-0.228809634
579	-0.830495177
580	1.29929636
581	0.787784515
582	-0.152510713
583	-1.2884752
584	-0.775959847
585	0.793955513
586	-1.82922463
587	-1.66993102
588	-0.686427294
589	-0.779151681
590	1.30259531
591	0.510011492
592	-0.131208238
593	1.85924012
594	-0.889560794
595	-0.589265879
596	2.15308189
597	-0.483939847
598	-1.77980166
599	0.0116821296
600	-0.197942445
601	0.803498661
602	-0.554767192
603	-0.34073273
604	0.107247047
605	1.05014371
606	1.67539437
607	1.17649373
608	-0.209437779
609	-0.852133617
610	0.874793401
611	-1.13358027
612	-1.23887008
613	0.485071197
614	1.19251157
615	0.315606147
616	-1.60875037
617	-1.3152347
618	0.959694059
619	0.318490493
620	0.211090211
621	0.136952291
622	1.25210839
623	-0.126817775
624	0.544299639
625	0.206901114
626	0.328239356
627	0.447101358
628	-1.01065174
629	0.732549381
630	0.841593379
631	-1.23067142
632	0.452062125
633	-0.964964279
634	0.768384877
635	-0.742783211
636	0.628405019
637	0.505994288
638	0.729989923
639	1.52119952
640	-0.81785999
641	-0.391683536
642	-2.00760662
643	0.453874574
644	0.960671524
645	-2.5359997
646	-0.0591331639
647	-0.0124031948
648	0.77822617
649	-0.226694059
650	-0.0808416305
651	0.457398331
652	-1.3858417
653	-1.54488139
654	0.541176767
655	0.678397159
656	-1.47424154
657	0.690854348
658	0.812399591
659	-0.760248704
660	0.245313029
661	0.150443426
662	1.22049595
663	-0.513714464
664	0.21524772
665	-0.628268147
666	-0.210429975
667	1.23690914
668	-1.30279517
669	-0.307770506
670	-0.000247800775
671	-0.623976724
672	-0.193277543
673	0.928488973
674	-0.252420313
675	-1.29904477
676	0.301041085
677	0.50131941
678	0.801672403
679	-1.99022435
680	-1.42435498
681	0.202902175
682	-0.792493851
683	-1.68081901
684	0.156413453
685	0.0961379484
686	-0.974743375
687	0.293886195
688	0.31576038
689	1.19064648
690	-1.06477833
691	-1.01423338
692	1.92362
693	-2.35937946
694	-0.105285043
695	-0.366885453
696	-1.5816096
697	-1.06740948
698	-0.76856301
699	-0.510602343
700	-0.276213203
701	-0.569807659
702	-1.94238716
703	-0.789548343
704	0.178312249
705	-0.992631206
706	-0.421896813
707	0.823822099
708	-1.48670726
709	-0.941527771
710	1.83374529
711	-1.86048929
712	-0.444841513
713	-1.25533041
714	0.760842083
715	-0.681817714
716	-1.61870299
717	0.800234772
718	0.0729802422
719	0.232626043
720	1.00371914
721	-2.13886222
722	-0.838993541
723	-0.52867841
724	1.18112229
725	-0.208065231
726	-0.410141492
727	-0.0922220067
728	0.473528576
729	-1.44003211
730	-0.147717827
731	0.304850478
732	-0.0961993988
733	-0.401347121
734	-0.877696926
735	0.602640501
736	-0.576403802
737	0.245203047
738	-0.0440529735
739	0.663237622
740	0.196657515
741	-0.137789814
742	-0.421782232
743	-1.25644423
744	1.88854904
745	1.4976964
746	-0.263900467
747	-2.09465528
748	1.20236894
749	0.896791458
750	0.640098076
751	1.28315891
752	0.512678006
753	-0.511351109
754	0.688093365
755	-0.186434669
756	-1.14170846
757	0.196878733
758	-0.66980859
759	1.28200195
760	0.370305339
761	1.9441291
762	-1.16226634
763	-1.11975748
764	0.385525647
765	1.39606415
766	-1.50741613
767	0.0296470422
768	0.122291678
769	-1.36212369
770	1.63571498
771	0.795523869
772	0.71459051
773	-0.870754327
774	0.127562714
775	0.78267785
776	-0.975771546
777	0.265247113
778	2.02475805
779	-0.0779920402
780	-0.614862319
781	0.43890889
782	0.621963414
783	-0.185953886
784	0.486504875
785	0.701215364
786	-0.429041282
787	0.773888131
788	0.173286718
789	1.15322367
790	0.20432783
791	0.340948242
792	-1.11466492
793	-0.990479217
794	1.20501432
795	1.02172474
796	1.45698307
797	-0.148670987
798	1.07109511
799	-0.781904293
800	-0.865860002
801	0.788792356
802	1.1747111
803	1.61570563
804	0.285664485
805	-1.09238502
806	1.20930626
807	-0.839126991
808	-1.04217395
809	-0.511147001
810	0.168805594
811	-0.151070465
812	-0.745422082
813	0.921028159
814	0.620680635
815	-0.404757233
816	-0.145898855
817	1.31690983
818	-0.374524872
819	1.64234351
820	-1.79991529
821	-0.261544063
822	-0.19055363
823	0.721767977
824	0.265718621
825	1.4001729
826	-0.339425705
827	-1.18864866
828	-1.83236744
829	0.340097436
830	0.229807472
831	-1.81544875
832	1.05497062
833	1.14882244
834	1.09619407
835	-0.504517132
836	-0.979330031
837	-1.82556539
838	-0.532774205
839	0.968083691
840	1.37514737
841	0.876544657
842	2.87304945
843	0.553653827
844	-0.615561057
845	-0.821839858
846	-0.434530724
847	-1.17570354
848	0.303272659
849	-0.801695834
850	0.52524788
851	-0.450588731
852	-0.394548038
853	-0.510873879
854	0.923812906
855	0.272067133
856	-0.508024068
857	-2.27536387
858	-1.52906372
859	-0.146048724
860	-0.639473456
861	-0.592041316
862	0.0991406577
863	-1.29698601
864	0.248826124
865	-1.87985858
866	0.795118766
867	-1.17284074
868	0.989651629
869	0.177379695
870	-0.0715449956
871	1.22429998
872	0.27907739
873	0.241964912
874	0.0834712048
875	-0.616001311
876	-0.71713222
877	2.0377909
878	1.10762335
879	1.19418584
880	-0.280633483
881	-0.0839678135
882	-0.00705031652
883	-0.0500687255
884	-0.169244605
885	-0.130686084
886	1.05163898
887	-0.0828878559
888	-1.5469594
889	-0.348805364
890	0.0454407218
891	-1.31946591
892	0.261176318
893	-1.13672662
894	-0.586292205
895	0.0258861985
896	-0.342114071
897	0.587200174
898	-0.022428845
899	0.366466765
900	-1.19409598
901	0.834874276
902	-1.3503622
903	-2.73624956
904	-0.46582561
905	-1.05317311
906	-1.9044001
907	0.651316435
908	-0.767549194
909	0.0192641816
910	0.410739336
911	-1.02294807
912	-0.144704875
913	0.340810149
914	-0.44990185
915	0.255664949
916	1.08039883
917	-1.7959358
918	-0.395035657
919	-0.627668535
920	0.625394755
921	0.979172247
922	1.16488211
923	0.875010099
924	-1.08285799
925	1.24743122
926	2.20722089
927	0.307437144
928	-0.194384325
929	-0.477547712
930	0.608267686
931	-1.51983026
932	0.202380209
933	1.14637244
934	1.12545244
935	-1.05294257
936	-2.34786215
937	-0.546533864
938	0.460914746
939	0.175609678
940	-1.91856486
941	-0.790219578
942	-0.311767693
943	-0.0930681807
944	-1.14747323
945	-0.569770767
946	-1.16029807
947	-1.82123264
948	-0.370441105
949	0.892376207
950	0.0386839323
951	-1.4218342
952	-1.77265441
953	-0.0988823
954	0.508798879
955	-0.601935438
956	-0.0904170581
957	2.91552448
958	-0.802273881
959	0.226436426
960	0.261088006
961	-0.513872094
962	-2.22558044
963	0.19101525
964	0.133225914
965	-2.12675815
966	-0.905759399
967	-0.263494062
968	-0.854279497
969	1.11338309
970	1.00571511
971	0.383570349
972	-1.4667121
973	3.65036285
974	0.62055744
975	0.567545325
976	-2.01458981
977	2.06346986
978	1.16345194
979	-0.238056818
980	-1.30714685
981	-0.541443442
982	1.14004181
983	-1.28677024
984	-0.282795322
985	0.0341663774
986	-0.0432173424
987	-0.0649706753
988	1.09947618
989	-0.501575927
990	0.809552968
991	0.0684063747
992	-0.577837876
993	-0.485809539
994	0.612289065
995	-1.60013279
996	-1.00022183
997	-2.62919953
998	-0.72022915
999	-1.22693148
1000	-0.829522044
1001	-0.992332795
1002	0.275811372
1003	-0.272140267
1004	-2.47976695
1005	-0.596190211
1006	-0.183142628
1007	1.01249208
1008	1.10276816
1009	1.9313972
1010	1.1147651
1011	-0.847185073
1012	-1.07473552
1013	-0.158401604
1014	1.54078886
1015	0.0921931761
1016	-0.162114401
1017	1.18045608
1018	-1.08225094
1019	-0.244202006
1020	0.725755521
1021	-1.42870559
1022	-0.226241921
1023	0.288247883
